designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,bp_g,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 604736274361356160,604736274361356160,133.325636416258,11.70355799977373,0.6626712513774486,-0.6823496409147648,-5.8186441877367425,1.0294122,20.400936,0.88921356,0.38897705,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604736308719544960,604736308719544960,133.32578254956425,11.715292213044107,1.3430797739143028,-10.568491711636899,-2.388898869832838,0.9843216,19.62552,2.3112888,1.1699467,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604969065884873216,604969065884873216,132.74765178205223,11.914517401675255,,,,,15.82247,1.0837965,0.17282581,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 604736690972080512,604736690972080512,133.33380348188214,11.720944562409871,1.0610447358735389,-10.749047388013933,-2.7233692245326706,0.96308196,16.856707,1.5689564,0.7433796,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4448.0557,4.6083,0.1484,841.1078,0.4136,0.3081,0.1628
Gaia DR3 604736931490249728,604736931490249728,133.30482460796915,11.701510949391622,0.582798175666403,0.27747144017724135,-7.7862621201344595,0.9989892,17.121561,1.2231445,0.53948593,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4633.7505,4.7079,-0.4563,1077.9088,0.0062,0.0048,0.0026
Gaia DR3 604736961554899200,604736961554899200,133.2790910615865,11.70497719238072,,,,,20.918653,1.2813797,-0.14060211,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737030274046080,604737030274046080,133.3094696947897,11.702973190114854,0.06477953019564817,3.491759751721304,-3.2346788726811972,0.9726121,19.323006,0.6794529,0.27282143,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737064634209280,604737064634209280,133.32384614386817,11.7228893303444,,,,,21.646265,0.9325371,-1.4726734,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737133354789120,604737133354789120,133.31188173496315,11.725360858620357,,,,,21.088205,1.5423584,0.1695118,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737137648679808,604737137648679808,133.30957601858992,11.730755191401455,,,,,19.72944,2.147211,0.9905796,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737167713002752,604737167713002752,133.25704475255318,11.712158124434012,0.08469080192591,-6.633700968458545,-4.534926244259745,1.0043675,19.466463,1.5024548,0.74121857,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737167713002880,604737167713002880,133.2662618885141,11.71267063190578,,,,,21.5061,1.5324326,-0.65999985,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737167713004800,604737167713004800,133.26726905025114,11.716928876345525,1.4839449094548707,-10.52710857504853,0.8271683013545895,2.5666823,18.312572,2.3673363,1.0550213,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737172008419584,604737172008419584,133.26539130716046,11.709366701204695,2.866906097623649,4.535785639513431,3.794919759194398,4.761556,15.5260935,1.7775631,0.8234415,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4127.0312,4.6254,0.0551,332.8355,0.4721,0.3414,0.1848
Gaia DR3 604737206368156800,604737206368156800,133.28080602153423,11.72130390481657,1.1873474045380894,-9.384260565158376,-7.973783799614109,1.0195603,15.1012535,1.0212574,0.42572403,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5052.524,4.4614,-0.5652,785.0261,0.0034,0.0028,0.0015
Gaia DR3 604737206368157184,604737206368157184,133.2819586619188,11.716667416160343,2.9219353382067053,5.469075718957449,-31.18747819254962,1.016025,15.018536,1.6035109,0.7539749,86.035904,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4291.347,4.5483,0.1277,372.8269,0.3672,0.2715,0.1442
Gaia DR3 604737236432811264,604737236432811264,133.25353395140047,11.720910912848494,-1.7135785430005415,-2.058545487730508,-4.386432111989906,0.9831205,20.863455,0.3669567,-0.05681038,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737270792224512,604737270792224512,133.26391109629526,11.734388476628844,1.2939795498117157,-3.698291459743397,0.014805016024138449,1.0153595,19.09706,2.5419865,1.3480034,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737270792550400,604737270792550400,133.26151747129023,11.723010440248801,-0.41934994625411565,-8.294906316629612,2.8048311432506408,1.0063441,20.882486,1.2829475,0.21343803,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737275087042944,604737275087042944,133.2628184133684,11.73002538072666,1.1877107932593243,-12.117120192649196,-3.2043807257172205,1.0206213,20.162663,2.2512875,1.0650692,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737339512032384,604737339512032384,133.30299414574688,11.741014436950282,1.1494760276867815,-2.499618260132811,-4.01532863535933,1.1187438,20.708498,1.5118427,0.34545708,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737442590914944,604737442590914944,133.32858614470683,11.72746239764929,1.4169901638436908,-4.597761211457373,-4.075482283121633,1.0498157,19.087841,2.2819977,1.2016563,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737476950654592,604737476950654592,133.34493072384655,11.733126853413175,0.052870862599794566,-2.076485303336113,-3.593691279681899,1.0150007,19.201015,0.954298,0.4017372,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737481247655168,604737481247655168,133.33227914360953,11.74025712781261,-0.3978426713756241,0.4005458261278425,-0.7418291956941746,1.0194086,19.7399,1.0272579,0.45189857,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737511310394496,604737511310394496,133.32356808026282,11.738225501348609,0.14007269003560713,-2.4234758167585637,-0.4803352046818511,1.0109972,18.4363,0.7883282,0.3170395,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5736.273,4.6921,-0.9128,3605.3047,0.0021,0.0018,0.001
Gaia DR3 604737511310395392,604737511310395392,133.32568692710169,11.740473146077166,0.664826866588001,-2.414797239234625,-1.7856471739453592,1.0221516,17.931396,1.0965748,0.4613552,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4878.583,4.7009,-0.7861,1774.8746,0.0121,0.0096,0.0052
Gaia DR3 604737545670187136,604737545670187136,133.33313727608882,11.754381352069236,1.6053359741528805,3.7779478437776324,-2.314178469114077,0.96895134,19.891075,2.1649075,1.0536423,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737549964947840,604737549964947840,133.3246274803395,11.752342506735715,1.4148066331354072,-5.583712422151813,-18.440786626921724,1.0588923,17.636253,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 604737549964948224,604737549964948224,133.32782321538616,11.741084668621387,,,,,20.936169,1.8573608,-1.0390034,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737549965470336,604737549965470336,133.33006971829994,11.746962134574833,,,,,21.16752,0.9246025,-0.83078575,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737549965539584,604737549965539584,133.32455006961342,11.752081848040035,1.637766532321238,-5.602104682605804,-18.03205342934531,1.0392739,15.68723,1.6715937,0.64996433,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 604737580031472384,604737580031472384,133.35234529096343,11.752977545179391,3.312608616965369,11.069638942416239,-15.65312211876416,1.1273365,20.830456,1.7927151,0.4541111,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737648749353088,604737648749353088,133.33105028011494,11.757819483962836,0.3250787337242128,-1.750162560095402,0.054125607975802036,1.024527,18.745964,0.82460976,0.36730957,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5599.9355,4.7096,-0.9946,3808.137,0.003,0.0025,0.0014
Gaia DR3 604737653044753408,604737653044753408,133.35074294869136,11.758759132881476,0.160333577075191,-4.9226776702488255,-2.97348683113814,1.0288277,19.980722,1.7744122,0.82832146,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737717468826624,604737717468826624,133.3052821748913,11.745730795192724,1.551743945401956,-21.64607994850852,10.936712785935793,0.98848194,18.800774,2.390705,1.2866535,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3306.7134,4.619,-1.0608,403.4406,0.0777,0.0512,0.0318
Gaia DR3 604737717468828416,604737717468828416,133.31062717179557,11.7528196637417,1.425350075544314,-12.454678447009123,-21.296744609619157,1.0052685,19.258154,2.330801,1.2202396,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737751828566528,604737751828566528,133.31679647600268,11.751841773783179,0.18459657733665963,-1.991588266892954,-2.604209853980508,1.0608249,19.068111,1.8399162,0.8983345,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737751828570624,604737751828570624,133.31611311461052,11.762053736081974,0.21857415984178605,-0.9274650504151376,-7.649514844570271,0.99647033,17.794306,0.7221813,0.28240395,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5927.847,4.6435,-1.4151,2932.0376,0.0051,0.0043,0.0024
Gaia DR3 604737820548374784,604737820548374784,133.31212938264122,11.766102571016033,-0.4565177227136941,-1.7828601962726034,2.0574204296919163,0.9953176,20.726353,1.3846893,0.59077454,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737820549542144,604737820549542144,133.30459267642092,11.76162344130857,1.1295097709509987,-3.7634671658130645,-0.5667490658750809,1.1189109,18.915834,,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737824843446784,604737824843446784,133.30130530928264,11.76743677493931,0.7840537602150494,-3.5373298713741264,-1.2814930795361645,0.99426496,17.052906,1.4647484,0.6769428,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4414.8994,4.6514,-0.2837,871.3396,0.2099,0.1583,0.0838
Gaia DR3 604737824843446912,604737824843446912,133.30413227590597,11.761372122192935,0.9659422609610686,-4.330401275723387,-0.2987026576374994,0.99446297,16.813192,1.3709068,0.5859413,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4532.932,4.6539,-0.1699,882.36,0.1515,0.116,0.0612
Gaia DR3 604737854908112896,604737854908112896,133.33404267646185,11.765894990255775,1.207517063191003,-11.12623983545259,-2.765335663107945,1.009537,20.328745,2.0532131,0.88985443,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737854909327616,604737854909327616,133.329635047577,11.761297907767169,0.13118252684673373,4.028216997420934,-6.377518906115232,1.3181416,20.64406,1.7205982,0.6751499,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737923627592320,604737923627592320,133.31767231128276,11.779510043929882,-0.5124400243833876,-3.0073245120816345,0.30210635223702575,1.1560556,20.659351,1.6452274,0.5738144,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604737957987331200,604737957987331200,133.3265173619432,11.782454925165876,0.16623125233127686,-8.666771853768022,-10.673747625079667,1.3779432,20.775272,1.5886574,0.49324036,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604739439751522304,604739439751522304,133.34706038107151,11.798235046556384,,,,,21.178429,1.4340744,0.5051155,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604739469815498112,604739469815498112,133.35170763560907,11.798122913729767,1.0471405332310424,1.68377568292278,-1.6976968960403322,1.0600401,19.750158,2.1109047,1.03298,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604739469815500928,604739469815500928,133.35470878598724,11.807794628355088,0.121579270481888,3.4767968238714455,-1.766276784804027,1.0512033,19.51348,2.145237,1.0245152,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604739469815501440,604739469815501440,133.35217810282413,11.808435855708957,-0.21376213730239044,-3.4182102853530223,0.7881065397584783,0.97896874,19.036835,1.0730801,0.4509163,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604739474110295168,604739474110295168,133.35161967782574,11.812974796692313,0.561586731889831,-4.183791702349689,1.02281681263283,0.97479516,19.86609,2.0550117,1.0170498,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604910448169742208,604910448169742208,132.82328417453144,11.731291141781815,-0.08586949923596601,-0.6811578174712816,-5.993879778981899,0.99761295,20.052446,1.0270157,0.41431427,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604889759311510656,604889759311510656,132.9088377436919,11.435828462235126,0.5450375075097704,-4.7643059411943804,-4.759639097705535,1.0584131,17.196129,1.2756271,0.5587368,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4578.51,4.6831,-0.2608,1107.891,0.0019,0.0015,8.0E-4
Gaia DR3 604889763607266816,604889763607266816,132.9010602107378,11.427117162503635,1.3120882487482393,-12.82901980891673,-1.8804982371279708,0.987125,15.5221195,1.158411,0.4832363,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4853.166,4.5188,-0.329,744.3248,0.113,0.0895,0.0476
Gaia DR3 604889763607266944,604889763607266944,132.89523943799063,11.435909455416349,-0.07740159267495665,-1.781427454676104,-0.46002619058448446,1.0743719,19.590118,0.9159374,0.40677452,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604889763607416832,604889763607416832,132.90243760723573,11.430696774098925,,,,,21.01081,0.68164825,0.058382034,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604889828030987520,604889828030987520,132.89631122320426,11.441880928032719,2.1951993483934387,-3.4124328768188894,-16.540510303790803,1.1656164,17.648022,2.3616238,1.1441593,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 604889828032423936,604889828032423936,132.8871387249989,11.441576657698034,0.01114981511912927,-10.372189073723813,-2.2044349433397956,1.0238787,20.099773,1.7065277,0.3873577,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604889832326744192,604889832326744192,132.88681291340197,11.44388095788518,2.117692608919711,2.6163918906084596,-8.16412250537872,1.0155841,15.525917,1.4714556,0.6795845,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4344.5156,4.6288,-0.0721,449.375,0.1279,0.096,0.0507
Gaia DR3 604889832326744448,604889832326744448,132.8879371761218,11.441009661177326,1.4667464051353858,-1.1312491066114359,-12.901085823246,0.9939493,14.829949,0.91305447,0.37110233,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5447.3774,4.6138,-0.8216,606.0739,0.1031,0.0854,0.0462
Gaia DR3 604889901046214272,604889901046214272,132.92416936938122,11.448734077584986,1.055028092376313,-3.91394475726485,-2.1763531938141853,1.0262356,19.703081,2.151762,1.1034222,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604889999829679616,604889999829679616,132.86662110361692,11.445001564097389,0.9871974551742182,-15.022774696674091,-1.7785445317643696,1.0490022,17.721033,1.7052917,0.81430817,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4303.979,4.5195,-0.0184,1231.3632,0.5088,0.3725,0.1992
Gaia DR3 604890034189418496,604890034189418496,132.87304261670715,11.454875278542884,1.2879406843385588,-2.0051722080962926,-3.0229320409544607,0.9829107,18.373571,2.2984047,1.2377377,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3574.7568,4.5792,-0.8888,600.9122,0.5029,0.3425,0.2005
Gaia DR3 604890034189737728,604890034189737728,132.87240269983883,11.450072833420267,0.19928621541718486,10.060154882653702,-1.7201014022642989,1.015766,19.908573,2.4820423,1.2496948,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604890034189954944,604890034189954944,132.87483072907668,11.454510701821073,-2.3977382096413127,-5.535525693116884,-6.277045257351321,1.0281103,20.635778,1.7272873,0.5247879,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604890034190857472,604890034190857472,132.88856598108126,11.45205002811817,,,,,20.795948,1.6870575,0.1961174,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604890038485174912,604890038485174912,132.87532463528183,11.458748999953018,1.1529961740630323,-10.894505073014635,-3.030145289966339,0.9742876,14.441525,0.84972477,0.3421011,32.936188,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5672.1685,4.3705,-0.1185,846.9251,0.0784,0.0654,0.035
Gaia DR3 604890068549156736,604890068549156736,132.86288820225616,11.452048981475993,0.4324536973138831,-4.308687552507504,-8.870702886902855,0.99642223,17.379253,1.1724625,0.5130844,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4659.1616,4.6235,-1.4867,1254.3878,0.0066,0.0052,0.0028
Gaia DR3 604890171629831040,604890171629831040,132.89826881081564,11.467969383808027,,,,,20.954178,1.819521,0.5390148,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604890171629847936,604890171629847936,132.9060442513318,11.47048679143215,3.203878960950215,-11.230591934961653,-0.6479451765640483,1.0636225,20.558311,1.8682537,0.7102413,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604890205988111104,604890205988111104,132.87944462710405,11.478237077824295,0.48626437503638326,2.3078719227006506,-18.480679309080475,0.9598178,19.03961,1.2451668,0.5619507,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 604890210283863680,604890210283863680,132.88098875312593,11.474958106153435,0.5045146367383615,1.5776202401871533,-12.269115585898207,0.9895913,15.833301,0.76336575,0.2963934,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,6075.1226,4.0485,-0.9456,2453.6208,0.1514,0.1291,0.0703
Gaia DR3 604890279004907648,604890279004907648,132.9291892784694,11.463001427391903,-0.12284769762933355,0.1833440466977504,-8.238724179054248,1.0547037,20.102406,1.9987125,0.86572075,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
